,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition
17372,670000.0,3,2.25,3340,13805,1.0,3
17373,842500.0,3,2.25,2560,3996,1.5,3
17374,492500.0,2,2.25,1600,80400,2.0,4
17375,836500.0,3,2.5,2230,7200,3.0,3
17376,334000.0,2,1.0,900,1818,2.0,4
17377,179900.0,3,1.0,1010,9920,1.0,3
17378,563000.0,3,2.0,1580,5289,1.0,3
17379,310000.0,3,2.5,1890,6300,2.0,3
17380,335000.0,4,2.25,2160,8817,1.0,3
17381,499950.0,4,2.25,2160,8817,1.0,3
17382,658500.0,2,1.0,1410,5101,1.5,3
17383,297000.0,2,1.5,1430,1650,3.0,3
17384,725000.0,6,1.75,2380,4080,2.0,3
17385,780000.0,3,2.25,2206,82031,1.0,3
17386,252500.0,3,1.0,1030,6127,1.0,3
17387,330000.0,3,2.5,1070,1155,2.0,3
17388,525000.0,3,2.5,2320,9610,1.0,3
17389,365000.0,2,1.75,1270,7500,1.0,4
17390,500000.0,4,3.0,2570,9104,2.0,3
17391,179950.0,3,1.0,920,4875,1.0,5
17392,440000.0,3,2.0,1790,32379,1.0,3
17393,145000.0,1,0.75,480,9750,1.0,2
17394,331000.0,4,3.0,2483,5701,2.0,3
17395,780000.0,3,2.25,2140,3000,2.0,3
17396,855000.0,3,1.75,1900,4000,1.0,3
17397,225000.0,3,2.25,1650,7739,1.0,3
17398,199000.0,3,1.0,1510,9100,1.0,3
17399,550000.0,3,1.75,2910,35200,1.5,3
17400,1425000.0,4,4.25,4960,6000,2.5,3
17401,805000.0,3,2.0,2710,4500,1.5,4
17402,261000.0,3,1.5,1810,29308,1.0,3
17403,347000.0,3,1.0,940,9198,1.0,3
17404,390000.0,3,2.25,1600,10240,1.0,3
17405,436000.0,4,2.5,2640,3899,2.0,3
17406,1802750.0,5,3.25,3890,20005,1.0,3
17407,557000.0,3,2.5,1630,1587,3.0,3
17408,135000.0,3,1.0,830,9600,1.0,3
17409,425000.0,3,2.5,1800,14036,2.0,3
17410,648752.0,3,2.25,2060,9953,1.0,5
17411,1388000.0,4,3.0,4040,20001,1.0,3
17412,630100.0,4,2.75,1910,11356,1.0,5
17413,739000.0,4,2.5,2800,246114,2.0,3
17414,269000.0,3,1.5,1320,2625,2.0,3
17415,250000.0,3,1.0,1220,5038,1.0,5
17416,475000.0,5,2.75,3100,5298,2.0,3
17417,290000.0,1,1.0,550,5700,1.0,2
17418,219000.0,3,1.0,1080,10639,1.5,3
17419,416000.0,2,1.0,880,6650,1.0,5
17420,179000.0,2,1.0,720,8914,1.0,3
17421,302000.0,4,2.75,2030,9120,1.0,4
17422,565000.0,4,2.0,2040,8281,2.0,3
17423,281700.0,3,1.0,1570,8316,1.0,3
17424,480000.0,2,1.0,1500,3420,1.0,3
17425,775000.0,4,2.5,3180,15358,2.0,3
17426,375000.0,3,1.75,1260,11224,1.0,5
17427,345000.0,3,1.5,1390,13860,2.0,3
17428,300000.0,3,3.0,2850,9375,1.0,3
17429,364950.0,4,2.5,2070,2992,2.0,3
17430,410000.0,3,3.25,2650,7819,1.0,4
17431,231000.0,3,1.75,1220,8817,1.0,3
17432,445000.0,3,2.0,1630,8702,1.0,3
17433,530000.0,2,2.5,1785,779,2.0,3
17434,353500.0,3,2.5,1260,972,2.0,3
17435,209950.0,3,1.5,1380,11130,1.0,3
17436,650000.0,3,1.75,2330,7200,1.0,4
17437,325000.0,2,1.0,840,4239,1.0,3
17438,257000.0,3,2.25,1730,9516,1.0,3
17439,337000.0,4,2.5,2230,5970,2.0,4
17440,541000.0,3,2.5,1790,4038,2.0,3
17441,577500.0,3,2.5,2280,10879,2.0,3
17442,560000.0,3,2.5,2430,5128,1.0,3
17443,979700.0,5,3.0,3730,5500,1.5,3
17444,750000.0,5,3.0,2230,8560,1.0,3
17445,407500.0,2,1.0,770,2971,1.0,3
17446,530000.0,4,1.75,1814,5000,1.0,4
17447,235000.0,4,1.75,1920,9350,1.0,4
17448,715000.0,4,2.5,1860,3840,1.5,3
17449,795000.0,5,3.0,2750,10000,1.0,4
17450,465000.0,4,2.5,1930,9653,1.0,4
17451,287600.0,3,2.5,1950,8251,2.0,3
17452,630000.0,6,3.0,2470,9328,2.0,3
17453,445000.0,3,2.25,1630,6449,1.0,3
17454,490000.0,4,2.25,2110,16200,1.0,3
17455,565000.0,3,1.75,1490,5000,1.0,3
17456,330000.0,3,2.5,1740,1844,2.0,3
17457,463000.0,4,2.75,1900,6000,1.0,3
17458,1870000.0,5,4.0,4510,15175,2.0,3
17459,219500.0,3,1.0,1090,6710,1.5,5
17460,622200.0,3,1.75,1720,7200,1.0,3
17461,474800.0,2,3.25,1400,1243,3.0,3
17462,465000.0,4,2.5,2090,9702,1.0,5
17463,389950.0,3,1.75,1580,9049,1.0,3
17464,650000.0,4,2.5,2620,19864,2.0,4
17465,395000.0,3,2.0,1500,2506,1.0,3
17466,304500.0,4,2.5,2030,5202,2.0,3
17467,307000.0,3,1.0,1020,8484,1.0,3
17468,485000.0,3,2.5,1540,7120,1.0,3
17469,1562000.0,5,3.0,3910,16200,1.0,4
17470,650500.0,5,4.25,3920,11412,2.0,3
17471,960000.0,4,2.5,3180,10105,2.0,4
17472,710000.0,3,2.5,2330,9160,2.0,3
17473,540000.0,3,2.5,2600,23361,1.5,3
17474,601000.0,4,1.75,1950,4200,1.0,5
17475,463828.0,5,1.75,3250,13702,1.0,3
17476,293000.0,4,1.0,1130,8308,1.5,4
17477,597500.0,3,2.5,2620,4800,2.0,3
17478,240000.0,2,1.0,1120,45302,1.0,4
17479,284000.0,3,1.75,1800,23103,1.0,3
17480,440000.0,4,1.75,2180,10200,1.0,3
17481,340000.0,3,1.75,1960,8136,1.0,3
17482,363000.0,3,1.75,1960,8136,1.0,3
17483,270000.0,2,1.0,1150,3600,1.0,3
17484,365000.0,4,2.5,2800,6820,2.0,4
17485,428000.0,3,2.0,1310,2550,1.0,3
17486,600000.0,3,1.75,2340,57499,1.0,3
17487,405000.0,3,2.5,1430,10200,1.0,3
17488,339900.0,4,2.5,2340,9748,1.0,3
17489,275000.0,3,1.0,1290,11250,1.0,3
17490,361600.0,2,1.0,760,6380,1.0,3
17491,325000.0,6,2.0,2780,13950,2.5,4
17492,1050000.0,3,2.0,2090,4077,1.5,4
17493,959750.0,4,3.0,3060,50002,1.0,4
17494,210000.0,3,1.0,1110,7962,1.0,3
17495,258000.0,3,2.0,1790,7879,1.5,3
17496,468000.0,3,1.5,1830,9848,1.0,5
17497,710000.0,4,3.5,2850,2910,2.0,3
17498,268000.0,3,1.0,1420,6000,1.0,3
17499,115000.0,2,1.0,790,7252,1.0,3
17500,500000.0,3,2.5,2300,4307,2.0,3
17501,431000.0,3,2.5,2440,71002,1.0,4
17502,241500.0,3,2.0,1310,7349,1.0,3
17503,300000.0,3,1.0,1380,12000,1.0,3
17504,982000.0,4,2.5,2790,10289,2.0,3
17505,248500.0,3,2.5,1360,7293,2.0,3
17506,665000.0,4,2.5,2510,5936,2.0,3
17507,1215000.0,3,3.0,4560,16339,2.0,3
17508,380000.0,2,1.0,780,3910,1.0,3
17509,220000.0,3,2.0,1410,7998,1.0,4
17510,631500.0,4,2.0,2530,5650,1.5,4
17511,386100.0,3,2.0,1270,6760,1.0,5
17512,1050000.0,4,4.5,3180,4606,2.0,4
17513,650000.0,2,1.75,1450,4000,1.5,4
17514,545000.0,4,1.75,2040,53578,1.0,5
17515,870000.0,4,2.5,2650,12001,2.0,4
17516,380000.0,3,1.75,1240,8611,1.0,4
17517,265000.0,2,1.0,820,8423,1.0,3
17518,645500.0,2,1.0,1890,5202,1.5,4
17519,570000.0,3,2.0,1270,3090,2.0,5
17520,1200000.0,4,2.5,3350,11688,1.0,3
17521,605000.0,2,1.0,1550,3200,1.5,3
17522,199500.0,3,1.0,920,9812,1.0,4
17523,445000.0,2,1.0,950,4800,1.0,3
17524,495000.0,4,1.75,2040,3570,1.0,4
17525,594000.0,4,1.75,1870,5200,2.0,4
17526,465000.0,3,1.75,1720,5280,1.0,4
17527,160000.0,2,1.0,1020,13647,1.0,5
17528,340000.0,4,2.5,2690,6099,2.0,3
17529,870000.0,4,2.0,3090,41147,1.0,3
17530,249000.0,3,1.5,1070,5150,1.0,4
17531,500000.0,4,2.25,2050,7201,2.0,3
17532,220000.0,3,1.5,1660,15600,2.0,3
17533,368500.0,5,1.75,2810,9360,1.0,4
17534,439950.0,4,2.25,2460,14600,1.0,4
17535,179900.0,3,1.75,1230,12000,1.0,3
17536,490000.0,4,2.5,2360,4367,2.0,3
17537,425000.0,4,1.75,1730,11890,1.0,2
17538,533300.0,4,2.5,2770,21806,2.0,3
17539,447500.0,4,2.0,1770,3332,2.0,3
17540,768000.0,5,2.75,3030,13640,2.0,4
17541,285000.0,3,1.75,2380,6000,1.5,3
17542,336900.0,3,1.75,1780,120661,1.0,4
17543,415000.0,4,1.5,1540,7886,2.0,3
17544,500000.0,3,2.25,1580,4379,2.0,4
17545,337000.0,4,2.5,3200,5772,2.0,3
17546,419950.0,4,2.5,2220,6800,2.0,3
17547,290000.0,4,2.75,2240,8162,2.0,5
17548,349950.0,2,1.75,1640,4176,1.0,4
17549,330000.0,3,1.5,1170,4950,1.0,4
17550,965000.0,4,2.25,3160,34560,1.0,4
17551,515000.0,3,2.5,2100,7851,2.0,3
17552,665000.0,4,2.5,2600,17388,2.0,3
17553,265000.0,3,1.75,1630,5999,1.5,4
17554,545400.0,3,2.0,2850,19200,1.0,3
17555,350000.0,4,3.0,2560,5606,2.0,3
17556,260000.0,2,1.5,980,1296,2.0,3
17557,2510000.0,3,3.25,5480,57990,2.0,3
17558,355000.0,3,2.0,2160,8091,1.5,3
17559,879000.0,3,3.0,3030,5156,1.5,4
17560,833000.0,4,3.5,3560,7178,2.0,3
17561,261590.0,2,1.0,760,6407,1.0,3
17562,512500.0,3,3.0,2260,2400,2.0,3
17563,600000.0,2,1.75,1560,3200,1.0,5
17564,417500.0,5,3.0,2270,6664,1.0,3
17565,970000.0,5,3.0,3480,15185,2.0,4
17566,316000.0,3,2.25,1900,7479,2.0,4
17567,397500.0,4,3.0,2350,9952,1.0,3
17568,1350000.0,3,2.5,2390,5500,1.0,3
17569,840000.0,4,2.5,3730,9847,2.0,3
17570,270000.0,2,1.0,1780,81021,1.0,4
17571,312900.0,4,2.5,1630,4473,2.0,3
17572,325000.0,2,1.0,1130,6908,1.5,3
17573,680000.0,3,1.75,2140,3584,1.0,3
17574,763000.0,4,2.5,3220,7873,2.0,3
17575,375000.0,1,1.0,800,533610,1.5,5
17576,475000.0,3,2.5,1800,3300,2.0,3
17577,219000.0,2,2.5,809,940,2.0,3
17578,415000.0,3,2.25,1820,9694,1.0,3
17579,90000.0,2,1.0,580,7500,1.0,3
17580,220000.0,2,1.0,580,7500,1.0,3
17581,616000.0,3,2.0,2900,5650,1.0,3
17582,269500.0,2,1.0,1140,74052,1.0,4
17583,395350.0,2,1.0,1060,5754,1.0,4
17584,770000.0,4,3.0,2320,7200,1.0,3
17585,840000.0,4,2.5,3450,43216,2.0,3
17586,428950.0,2,1.0,1760,4441,1.0,3
17587,800000.0,4,3.75,3370,6766,2.0,3
17588,401000.0,4,1.0,1940,5753,1.5,3
17589,303697.0,4,2.0,2520,7334,1.0,3
17590,355000.0,3,1.0,1360,8968,1.0,3
17591,350000.0,2,1.0,800,5040,1.0,3
17592,754999.0,4,2.5,3010,9323,2.0,3
17593,982218.0,3,1.75,2340,5500,2.0,3
17594,406500.0,3,2.0,1780,8621,1.0,3
17595,1650000.0,4,3.25,4200,210394,2.0,4
17596,565000.0,2,1.75,1720,3000,1.0,5
17597,160000.0,2,1.0,830,4500,1.0,3
17598,220000.0,3,1.0,1090,6320,1.0,3
17599,1284000.0,5,4.25,5040,9466,2.0,3
17600,970000.0,5,2.75,3500,5040,2.0,3
17601,115000.0,3,1.0,1080,6250,1.0,2
17602,124000.0,3,1.0,1080,6250,1.0,2
17603,157000.0,3,1.0,1080,6250,1.0,2
17604,183000.0,3,1.0,870,5200,1.0,5
17605,527000.0,4,2.5,2830,6163,2.0,3
17606,407193.0,4,2.0,1880,14653,2.0,3
17607,970000.0,4,2.75,3600,5040,2.0,3
17608,535000.0,4,2.5,2340,5600,2.0,3
17609,245000.0,3,2.0,2040,13125,1.0,3
17610,337000.0,3,1.75,1310,12750,1.0,3
17611,630000.0,3,2.0,1470,6000,1.0,3
17612,320000.0,3,1.75,1370,9900,1.0,4
17613,228500.0,3,1.0,1080,7486,1.5,3
17614,293000.0,3,2.5,1990,7577,2.0,3
17615,447000.0,3,1.0,1310,7000,1.0,4
17616,226500.0,3,1.75,1640,10762,1.0,3
17617,436000.0,3,2.25,1770,8000,1.0,4
17618,451000.0,3,2.5,2050,4876,2.0,3
17619,315000.0,3,1.0,1170,62290,2.0,3
17620,450000.0,2,1.0,1340,7250,1.0,4
17621,635000.0,3,1.5,2240,5300,1.0,5
17622,292500.0,2,1.0,880,17743,1.0,4
17623,329900.0,3,2.5,2170,4905,2.0,3
17624,531000.0,2,1.5,1260,6660,1.5,4
17625,725000.0,3,1.75,1880,13300,1.0,3
17626,355300.0,3,2.5,1620,7410,1.0,5
17627,280000.0,3,2.5,1610,10022,2.0,3
17628,1095000.0,4,2.75,3330,9143,2.0,4
17629,605004.0,4,2.0,1370,4000,2.0,3
17630,260000.0,2,1.0,690,6000,1.0,3
17631,748000.0,4,2.5,3170,4979,2.0,4
17632,776000.0,2,2.0,1990,6180,1.0,4
17633,425000.0,4,1.0,1080,6095,1.5,4
17634,230000.0,4,1.0,1870,14703,1.5,3
17635,418000.0,3,1.75,1670,12075,1.0,3
17636,440000.0,4,2.5,2800,28254,2.0,3
17637,858450.0,5,2.75,3460,7977,2.0,3
17638,390000.0,3,2.0,1930,12443,1.0,3
17639,957000.0,4,3.0,2370,3836,2.0,3
17640,507000.0,3,1.0,1180,6000,1.0,3
17641,575000.0,2,1.0,1320,4750,1.5,4
17642,700000.0,3,1.75,1350,4000,1.5,4
17643,239950.0,2,1.5,1068,1452,2.0,3
17644,253000.0,3,1.0,1580,8240,1.0,4
17645,540000.0,4,1.0,1690,3417,1.5,3
17646,1550000.0,3,4.0,5120,4600,3.0,3
17647,805000.0,4,2.5,3960,38615,2.0,3
17648,920000.0,4,3.25,2420,4000,1.5,5
17649,496600.0,3,2.5,1910,5562,2.0,3
17650,246000.0,3,2.25,1440,10500,1.0,3
17651,350000.0,5,3.0,2320,8400,1.0,3
17652,585000.0,3,2.0,1670,4572,1.5,3
17653,450000.0,3,1.75,1390,11700,1.0,4
17654,746000.0,3,2.5,2620,8950,2.0,3
17655,598555.0,3,2.5,3040,7880,2.0,3
17656,820000.0,3,2.5,2990,10711,1.0,3
17657,266500.0,3,2.25,1740,5460,1.0,3
17658,370000.0,2,1.0,2360,105850,1.0,2
17659,625000.0,3,2.75,2240,3600,2.5,3
17660,243500.0,4,2.0,1610,6200,1.0,4
17661,340000.0,2,1.0,700,5829,1.0,3
17662,559950.0,5,3.0,2730,9519,1.0,3
17663,315000.0,3,2.75,1780,15114,1.0,3
17664,753000.0,3,2.5,3070,223463,2.0,3
17665,800000.0,3,3.0,2060,3200,2.0,3
17666,550000.0,3,2.25,1360,5111,1.5,5
17667,465000.0,3,2.0,1430,14250,1.0,3
17668,465000.0,3,2.25,1840,5752,2.0,3
17669,710000.0,4,2.25,2000,8068,2.0,5
17670,505000.0,3,2.5,1820,11012,2.0,3
17671,690000.0,3,1.75,2330,16300,2.0,3
17672,217500.0,2,2.0,1070,8400,1.0,4
17673,500000.0,2,1.0,930,3750,1.0,4
17674,325000.0,2,2.0,1040,5796,1.0,4
17675,500000.0,4,2.25,1960,12436,2.0,3
17676,721500.0,3,3.25,2970,234788,2.0,3
17677,924000.0,3,1.5,2200,5000,1.5,3
17678,2005000.0,6,4.5,3810,28176,1.0,5
17679,345000.0,2,1.5,830,1034,2.0,3
17680,825000.0,4,3.5,3920,11086,2.0,3
17681,560000.0,3,2.0,2870,95396,1.0,4
17682,599000.0,3,2.0,2560,14680,1.0,3
17683,211000.0,3,1.5,1350,7620,1.0,5
17684,425000.0,4,2.25,1240,21190,1.0,3
17685,750000.0,4,2.75,3210,8520,1.0,4
17686,479000.0,3,2.5,1690,3322,2.0,3
17687,612500.0,4,2.5,2550,10623,2.0,3
17688,605000.0,5,1.75,3240,34510,2.0,4
17689,1364000.0,4,2.5,3560,8960,2.0,3
17690,389900.0,3,2.5,2160,59241,1.0,3
17691,710000.0,4,2.5,3060,5000,2.0,3
17692,295000.0,3,2.5,1690,8564,2.0,4
17693,275250.0,3,2.25,1520,7199,2.0,4
17694,250000.0,4,2.5,2040,5770,2.0,3
17695,709000.0,3,2.0,2360,18000,1.0,4
17696,399500.0,4,1.75,1360,4840,1.5,4
17697,225000.0,3,2.5,2000,9202,2.0,4
17698,500000.0,3,2.5,1650,4648,2.0,3
17699,364900.0,3,3.0,2500,8304,2.0,3
17700,356000.0,3,1.5,1140,7500,1.0,3
17701,616750.0,3,1.5,2140,47743,1.5,3
17702,755000.0,3,2.75,2870,6600,2.0,3
17703,327500.0,2,1.0,830,8183,1.0,5
17704,605000.0,3,2.25,1960,10139,2.0,3
17705,179950.0,4,1.5,1130,5200,1.0,3
17706,633000.0,5,2.75,3630,30570,2.0,3
17707,349950.0,4,2.0,1764,15600,1.0,5
17708,1080000.0,3,2.75,2770,5800,1.0,4
17709,425000.0,3,2.5,2650,12247,2.0,3
17710,990000.0,3,2.75,2500,6350,2.0,5
17711,410000.0,3,1.0,2710,19000,2.0,4
17712,590000.0,3,2.25,2490,8800,2.0,4
17713,242000.0,3,1.75,1500,7560,1.0,3
17714,775000.0,3,2.0,1160,13747,1.0,5
17715,680000.0,4,1.5,1880,6200,1.0,5
17716,217000.0,3,2.5,1340,4200,2.0,3
17717,395000.0,3,2.5,1960,3953,2.0,3
17718,572500.0,3,2.25,2030,9791,1.0,4
17719,559900.0,5,3.0,2200,6380,1.0,3
17720,845000.0,3,2.0,2540,4750,1.5,5
17721,241000.0,3,2.0,1520,7131,1.0,3
17722,1325000.0,3,2.25,2360,5504,2.0,4
17723,475000.0,3,1.75,1340,2805,1.5,3
17724,575000.0,2,1.5,1400,5810,2.0,3
17725,455000.0,4,2.75,3030,117378,1.0,4
17726,839000.0,3,2.5,3200,203425,1.0,3
17727,475000.0,4,1.5,1580,10260,1.0,4
17728,600000.0,2,1.0,2120,6897,1.0,4
17729,515000.0,2,1.0,1640,5200,1.0,4
17730,425000.0,3,2.25,1890,8400,1.0,3
17731,565000.0,4,2.0,1710,3875,1.5,4
17732,498000.0,2,2.0,1140,8282,1.0,3
17733,739000.0,4,3.0,2720,3800,2.0,5
17734,355000.0,2,1.75,1650,4000,1.0,4
17735,263000.0,3,1.75,1790,7485,1.0,4
17736,375000.0,4,1.75,1680,6834,1.5,3
17737,322000.0,3,1.75,2200,12231,1.0,4
17738,325000.0,2,1.0,830,5100,1.0,3
17739,290000.0,2,1.0,770,4800,1.0,3
17740,809950.0,4,2.5,3280,6181,2.0,3
17741,969500.0,3,3.25,2080,3025,2.0,4
17742,665000.0,4,2.5,2790,43091,2.0,4
17743,635000.0,5,3.5,4150,13232,2.0,3
17744,272450.0,3,2.25,1780,7332,2.0,3
17745,427000.0,4,1.75,1460,9750,1.0,4
17746,261500.0,3,1.0,1410,8174,1.0,3
17747,488800.0,4,2.25,2170,9665,1.0,4
17748,340000.0,2,1.0,690,5200,1.0,3
17749,398950.0,4,3.0,3000,10297,2.0,3
17750,217000.0,3,1.0,870,5200,1.0,5
17751,799000.0,4,2.5,3170,94855,1.0,4
17752,160000.0,4,1.0,1540,7350,1.0,4
17753,447000.0,3,1.0,1270,8800,1.0,3
17754,765000.0,3,1.75,2190,6450,1.0,3
17755,1320000.0,4,3.5,4410,36200,2.0,3
17756,445000.0,4,2.5,2790,8111,2.0,3
17757,310000.0,3,1.0,1510,6000,1.0,3
17758,380000.0,2,1.75,1800,7191,1.0,4
17759,325000.0,4,1.0,2410,6975,1.0,3
17760,345000.0,4,2.75,2250,7412,1.0,4
17761,300000.0,3,1.0,950,4760,1.5,3
17762,530000.0,4,1.75,2860,48351,1.0,3
17763,583500.0,4,1.75,2860,48351,1.0,3
17764,410000.0,2,1.0,1560,10125,1.0,4
17765,535000.0,2,1.5,1940,5700,1.0,3
17766,2050000.0,4,3.25,3580,19989,1.5,4
17767,345000.0,4,2.5,2040,5523,2.0,3
17768,539000.0,5,1.0,1700,11727,1.5,4
17769,590000.0,4,2.5,3700,12500,1.0,5
17770,187000.0,2,1.75,1050,2926,1.0,4
17771,270000.0,3,2.0,1690,9583,1.0,4
17772,546000.0,2,1.0,1120,6180,1.0,4
17773,520000.0,3,1.75,1490,1036,2.0,3
17774,515000.0,5,2.0,2220,6000,1.5,4
17775,990000.0,3,2.5,2160,6000,1.5,4
17776,382000.0,2,1.0,870,10492,1.0,3
17777,1210000.0,3,1.75,1900,13600,1.0,4
17778,900000.0,4,3.5,3370,5000,2.0,3
17779,675000.0,3,2.75,3370,5350,1.5,4
17780,460000.0,2,1.0,880,3300,1.0,4
17781,234000.0,2,1.0,940,5375,1.0,4
17782,399000.0,3,1.0,1340,7191,1.0,3
17783,253500.0,3,1.5,1440,12040,1.0,4
17784,475000.0,3,1.5,1750,12632,1.0,4
17785,740000.0,5,3.5,3990,5000,2.0,3
17786,799000.0,3,2.5,2860,4442,2.0,3
17787,390000.0,4,2.5,1940,3864,2.0,3
17788,421000.0,2,1.5,1400,11245,1.0,5
17789,296500.0,3,2.5,1770,6033,2.0,4
17790,895000.0,4,2.0,1710,4178,1.5,4
17791,386000.0,4,2.5,2810,11897,2.0,3
17792,424000.0,3,1.0,1580,13912,1.0,4
17793,749000.0,3,1.0,1580,5000,1.5,3
17794,523000.0,3,1.0,1440,8681,1.5,3
17795,389000.0,4,2.5,2420,9147,2.0,3
17796,270000.0,4,1.5,1930,15000,1.0,5
17797,275000.0,3,1.0,1190,27215,1.0,5
17798,287500.0,4,2.5,2240,6944,1.0,3
17799,345000.0,2,2.5,2550,216344,2.5,3
17800,427000.0,2,1.0,920,3780,1.0,3
17801,508450.0,4,1.75,1520,9600,1.0,4
17802,705000.0,3,2.0,1460,6250,1.5,4
17803,550000.0,1,1.5,1900,40600,1.5,5
17804,380000.0,3,1.5,1430,11173,1.0,1
17805,539900.0,3,2.5,2500,4203,2.0,3
17806,330000.0,2,1.0,720,7250,1.0,3
17807,455000.0,2,1.0,1140,5720,1.0,3
17808,510000.0,4,4.0,3530,10935,2.0,3
17809,315000.0,3,2.0,1220,14645,1.0,3
17810,206000.0,3,1.0,1320,7000,1.0,4
17811,592500.0,4,3.0,2170,8240,1.0,4
17812,744000.0,3,2.5,2020,7512,2.0,4
17813,334500.0,3,2.5,1990,3694,2.0,3
17814,886000.0,4,2.0,2660,3900,1.5,4
17815,600000.0,4,2.5,2360,13500,1.0,4
17816,850000.0,3,2.0,2740,101930,1.0,3
17817,550000.0,3,1.75,1360,5850,1.0,4
17818,184900.0,2,1.0,1230,5000,1.0,5
17819,245000.0,3,1.5,1260,7964,1.0,4
17820,370000.0,2,1.0,1040,4172,1.0,3
17821,480000.0,4,2.5,2700,9700,1.0,3
17822,579000.0,3,1.75,1800,4429,2.0,4
17823,339275.0,3,1.5,1590,7260,1.0,3
17824,425000.0,3,2.75,1360,542322,1.0,4
17825,170000.0,3,1.75,1370,10780,1.0,3
17826,950000.0,4,2.5,3320,7644,2.0,3
17827,623000.0,4,2.5,2980,9235,1.0,4
17828,477000.0,3,2.5,1350,2053,3.0,3
17829,330000.0,3,1.0,1160,9600,1.0,4
17830,600000.0,3,2.25,1480,5400,2.0,4
17831,570000.0,3,2.0,1640,2808,1.0,4
17832,515000.0,4,2.5,2680,7178,2.0,3
17833,805000.0,4,2.25,2440,9889,1.0,3
17834,555000.0,4,2.5,2920,24074,2.0,3
17835,245000.0,3,2.25,1780,9598,2.0,4
17836,638150.0,4,2.5,2170,7275,1.0,3
17837,1650000.0,4,4.5,5550,16065,2.0,3
17838,269950.0,4,2.5,2060,13500,1.0,3
17839,195000.0,3,1.5,1050,5525,1.0,5
17840,159100.0,2,1.0,790,7095,1.0,3
17841,550000.0,3,1.0,1010,6120,1.0,3
17842,299000.0,2,1.0,1040,4600,1.0,4
17843,1375000.0,4,3.5,3130,4500,2.0,3
17844,249500.0,2,1.0,900,4500,1.0,3
17845,700000.0,4,1.0,1470,5450,1.5,3
17846,275000.0,4,1.0,1080,26114,1.5,5
17847,565000.0,3,2.25,2440,8378,1.0,3
17848,425000.0,4,1.75,2520,11017,1.0,4
17849,620047.0,4,1.75,1760,6000,1.0,3
17850,480000.0,3,2.25,1820,13362,1.0,3
17851,515000.0,3,2.25,1820,13362,1.0,3
17852,420000.0,4,2.5,3040,24123,2.0,3
17853,610000.0,5,3.25,3490,23400,1.0,4
17854,849000.0,4,1.5,2440,8040,1.0,4
17855,718000.0,3,1.75,2280,3446,2.0,3
17856,295000.0,3,2.25,1980,8000,1.0,4
17857,871000.0,5,1.75,2360,6150,1.0,5
17858,430000.0,3,3.75,3890,7140,1.0,3
17859,440000.0,4,2.5,2300,10880,1.0,4
17860,405000.0,2,1.0,910,6490,1.0,3
17861,340000.0,3,2.0,1140,11620,1.0,3
17862,675000.0,4,2.5,2390,5249,2.0,3
17863,480000.0,3,1.0,1150,4945,1.0,3
17864,362500.0,5,2.0,2330,8586,1.0,4
17865,752888.0,3,2.5,2420,9000,2.0,4
17866,255000.0,4,1.75,960,8863,1.0,5
17867,283700.0,1,1.75,1010,10900,1.0,4
17868,335000.0,4,2.5,2370,6000,2.0,3
17869,285000.0,3,1.75,2880,18296,1.0,3
17870,278000.0,4,2.25,2400,7738,1.5,3
17871,731000.0,5,2.5,3670,8960,1.5,3
17872,335000.0,3,1.5,1140,15890,1.0,3
17873,334200.0,3,1.75,1410,45302,1.0,3
17874,642000.0,6,1.0,1530,4305,1.5,4
17875,540000.0,4,1.75,1720,4240,1.5,4
17876,299000.0,3,2.5,1620,79993,1.0,4
17877,560000.0,3,1.75,1570,4375,1.0,3
17878,852000.0,5,2.75,1990,3750,1.5,4
17879,306000.0,2,1.0,930,5650,1.0,3
17880,440000.0,3,1.75,1550,7820,1.0,4
17881,517000.0,4,1.0,1650,8250,1.0,3
17882,379000.0,2,1.0,800,6380,1.0,3
17883,360000.0,2,1.0,930,6098,1.0,4
17884,645000.0,4,1.5,2550,4000,1.5,4
17885,217000.0,2,1.0,720,4760,1.0,5
17886,255000.0,2,1.0,620,4760,1.0,3
17887,625000.0,3,2.5,2360,12164,2.0,3
17888,680000.0,3,1.75,1760,8400,1.0,4
17889,440000.0,3,1.75,2100,29735,1.0,4
17890,615000.0,5,2.25,2480,12070,2.0,3
17891,239000.0,3,1.0,1040,6860,2.0,3
17892,462500.0,3,2.5,1656,108900,1.0,4
17893,619400.0,4,2.0,2090,3610,1.5,5
17894,975000.0,6,2.75,2520,54160,2.0,3
17895,330000.0,2,1.0,700,4000,1.0,3
17896,985000.0,4,3.25,4030,36762,2.0,3
17897,430000.0,2,1.0,760,7114,1.0,3
17898,2458000.0,4,5.25,6500,14986,2.0,3
17899,778000.0,3,2.0,1840,6000,2.0,5
17900,219000.0,3,2.0,1090,7350,1.0,4
17901,1595000.0,4,2.5,2980,13341,1.5,5
17902,715000.0,4,2.25,1900,8272,1.0,4
17903,950000.0,4,2.5,2790,15653,2.0,4
17904,425000.0,2,1.0,1280,5026,1.0,4
17905,239000.0,3,1.0,1510,15022,1.0,3
17906,310000.0,1,1.0,920,8282,1.5,3
17907,400000.0,2,1.0,700,8120,1.0,3
17908,428000.0,2,1.75,1980,44550,2.0,5
17909,600000.0,3,1.0,1440,4300,1.5,3
